signal,gamma,is_short,lb,hz,th,move_ratio,mr_grade,dist_field,dist_bin,n,mfe_p50,mae_p50,mfe_mae,pct_mfe_02,pct_mae_02,recommended_tp,recommended_sl,best_tp,best_sl,best_expected,best_p_tp,best_p_sl
G-做多,negative,False,30,30,0.002,50-70%,★★☆可选,距HedgeWall,medium,78,0.0006915253551699527,-0.0009049365919693375,0.7641699554496345,0.038461538461538464,0.1794871794871795,0.0006915253551699527,0.0012705967374381304,0.001,0.004,-0.00013904973618714575,0.2564102564102564,0.038461538461538464
G-做多,negative,False,30,30,0.002,50-70%,★★☆可选,距HedgeWall,far,57,0.0033151349349516495,-0.00135148454230224,2.452958085117534,0.6842105263157895,0.2631578947368421,0.0033151349349516495,0.002037793167753266,0.003,0.0025,0.0011856374023826387,0.5087719298245614,0.08771929824561403
G-做多,negative,False,30,30,0.002,70-100%,★★★推荐,距Support,near,71,0.001048660553987173,-0.002076836956276814,0.5049315743432875,0.2676056338028169,0.5352112676056338,0.001048660553987173,0.002670900815501977,0.0015,0.003,-1.9686476784701497e-05,0.4084507042253521,0.18309859154929578
G-做多,negative,False,30,30,0.002,70-100%,★★★推荐,距Support,medium,12,0.0002527764936687988,-0.001586373392385306,0.15934236850046915,0.3333333333333333,0.25,0.0002527764936687988,0.0021156110603135006,0.003,0.0035,0.00014803610916847216,0.3333333333333333,0.0
G-做多,negative,False,30,30,0.002,70-100%,★★★推荐,距Support,far,16,0.0036229248142382736,-0.0029352387625315815,1.2342862394995007,0.625,0.5625,0.0036229248142382736,0.003018929741825018,0.003,0.004,0.0011025538984483093,0.625,0.0
G-做多,negative,False,30,30,0.002,70-100%,★★★推荐,距HedgeWall,near,13,0.0019240532186211704,-7.369606839005543e-05,26.107949320140435,0.38461538461538464,0.07692307692307693,0.0019240532186211704,0.00021504179780962502,0.0025,0.002,0.00155766720383723,0.15384615384615385,0.07692307692307693
G-做多,negative,False,30,30,0.002,70-100%,★★★推荐,距HedgeWall,medium,25,0.0006476732264722472,-0.001785829711817008,0.3626735641066619,0.16,0.44,0.0006476732264722472,0.0031207901996974947,0.0015,0.002,-0.0005366841102431958,0.32,0.4
G-做多,negative,False,30,30,0.002,70-100%,★★★推荐,距HedgeWall,far,61,0.001048803430831551,-0.0021638093864248826,0.4847023205516354,0.39344262295081966,0.6229508196721312,0.001048803430831551,0.0029629540591869985,0.003,0.004,7.851887125636264e-05,0.22950819672131148,0.13114754098360656
G-做多,negative,False,30,30,0.002,>100%,★★★推荐,距Support,near,37,0.0011730950055781435,-0.006295260780090395,0.1863457363495113,0.40540540540540543,0.7567567567567568,0.0011730950055781435,0.007959866423066236,0.003,0.002,-0.0002751082509561383,0.2972972972972973,0.6486486486486487
G-做多,negative,False,30,30,0.002,>100%,★★★推荐,距Support,medium,126,0.0014756705224554254,-0.001600761883736439,0.9218551100248401,0.29365079365079366,0.4444444444444444,0.0014756705224554254,0.0031997933905593056,0.003,0.004,0.00019818605692246621,0.12698412698412698,0.03968253968253968
G-做多,negative,False,30,30,0.002,>100%,★★★推荐,距Support,far,178,0.0016720652540789496,-0.0013225607925046053,1.2642634376847575,0.3258426966292135,0.24157303370786518,0.0016720652540789496,0.0019712613638073785,0.0015,0.0025,0.0003776225590386855,0.48314606741573035,0.1348314606741573
G-做多,negative,False,30,30,0.002,>100%,★★★推荐,距HedgeWall,near,22,0.0007649180756603964,-0.0018027689372411009,0.42430178369447735,0.0,0.3181818181818182,0.0007649180756603964,0.002120280783197055,0.001,0.0025,-2.906130580283497e-05,0.22727272727272727,0.0
G-做多,negative,False,30,30,0.002,>100%,★★★推荐,距HedgeWall,medium,89,0.001788119661915113,-0.0012946290709552127,1.3811829983052901,0.39325842696629215,0.2808988764044944,0.001788119661915113,0.002051737003811206,0.0015,0.0025,0.0004183710481705092,0.5168539325842697,0.15730337078651685
G-做多,negative,False,30,30,0.002,>100%,★★★推荐,距HedgeWall,far,230,0.0015503785372715368,-0.001506830382044817,1.0289005025022282,0.32608695652173914,0.41304347826086957,0.0015503785372715368,0.0033553461003076263,0.003,0.002,1.1055781604251964e-05,0.1391304347826087,0.3695652173913043
G+做空,positive,True,10,15,0.0005,<30%,★☆☆观望,距Support,near,170,0.0007135731041734289,-0.0008137603406076455,0.8768836088037844,0.058823529411764705,0.06470588235294118,0.0007135731041734289,0.0014491359279091857,0.0025,0.0025,2.3227176282901985e-05,0.03529411764705882,0.0
G+做空,positive,True,10,15,0.0005,<30%,★☆☆观望,距Support,medium,542,0.0006606758179278176,-0.0004035662133429744,1.6370939788419212,0.05719557195571956,0.046125461254612546,0.0006606758179278176,0.000750430583994989,0.003,0.0035,0.00014603867426763107,0.012915129151291513,0.0
G+做空,positive,True,10,15,0.0005,<30%,★☆☆观望,距Support,far,28,0.0004505534303203992,-0.0002673987574598358,1.6849496033581002,0.0,0.0,0.0004505534303203992,0.0005373537166787712,0.0015,0.002,0.00010201507948527016,0.07142857142857142,0.0
G+做空,positive,True,10,15,0.0005,<30%,★☆☆观望,距HedgeWall,near,109,0.0008362681940320617,-0.0007547763647173072,1.1079681785548179,0.08256880733944955,0.07339449541284404,0.0008362681940320617,0.0013460165775635777,0.0025,0.0025,9.587158380836147e-05,0.05504587155963303,0.0
G+做空,positive,True,10,15,0.0005,<30%,★☆☆观望,距HedgeWall,medium,328,0.0006228167247504074,-0.0004950663840780391,1.258046889833325,0.07621951219512195,0.051829268292682924,0.0006228167247504074,0.0009818562356512486,0.002,0.0035,9.008924392507194e-05,0.06097560975609756,0.0
G+做空,positive,True,10,15,0.0005,<30%,★☆☆观望,距HedgeWall,far,303,0.000651390966893863,-0.00035311661895215895,1.844690767675579,0.0231023102310231,0.036303630363036306,0.000651390966893863,0.0006788428867213241,0.003,0.003,0.00015454426376995526,0.013201320132013201,0.0
G+做空,positive,True,10,15,0.0005,30-50%,★☆☆观望,距Support,near,61,0.0005757912734657347,-0.0006443711280066203,0.8935708762230871,0.08196721311475409,0.04918032786885246,0.0005757912734657347,0.0009822232474384605,0.002,0.002,1.4852665738712299e-06,0.08196721311475409,0.01639344262295082
G+做空,positive,True,10,15,0.0005,30-50%,★☆☆观望,距Support,medium,299,0.0005722560904398303,-0.0005502344799765129,1.0400222291853782,0.10367892976588629,0.03678929765886288,0.0005722560904398303,0.0011783950427632199,0.003,0.002,-3.3971741813134524e-05,0.033444816053511704,0.033444816053511704
G+做空,positive,True,10,15,0.0005,30-50%,★☆☆观望,距Support,far,71,0.00042294928749307497,-0.0008985095917001349,0.47072317468841046,0.14084507042253522,0.07042253521126761,0.00042294928749307497,0.0016130964373892301,0.002,0.0025,-8.353107998275574e-05,0.09859154929577464,0.0
G+做空,positive,True,10,15,0.0005,30-50%,★☆☆观望,距HedgeWall,near,49,0.00057870198628336,-0.0007076259515591105,0.8178077485828599,0.10204081632653061,0.061224489795918366,0.00057870198628336,0.0011611321862845566,0.002,0.002,9.065247828702298e-06,0.10204081632653061,0.02040816326530612
G+做空,positive,True,10,15,0.0005,30-50%,★☆☆观望,距HedgeWall,medium,168,0.0005136397012899332,-0.0005421370145867418,0.9474352192710336,0.09523809523809523,0.011904761904761904,0.0005136397012899332,0.0013156408334864787,0.002,0.002,-7.794155302609163e-05,0.05952380952380952,0.005952380952380952
G+做空,positive,True,10,15,0.0005,30-50%,★☆☆观望,距HedgeWall,far,214,0.0005681500253079321,-0.0006050819138543656,0.9389638201030043,0.11682242990654206,0.06542056074766354,0.0005681500253079321,0.001260384169212187,0.003,0.002,-1.601533944808897e-05,0.0514018691588785,0.0514018691588785
G+做空,positive,True,10,15,0.0005,50-70%,★★☆可选,距Support,near,241,0.0007102532213490533,-0.0005213514388100548,1.3623309891886988,0.15352697095435686,0.029045643153526972,0.0007102532213490533,0.0008682485100289593,0.0025,0.003,0.0002653839372182655,0.08713692946058091,0.0
G+做空,positive,True,10,15,0.0005,50-70%,★★☆可选,距Support,medium,210,0.00039165195059571333,-0.0005329874928803749,0.734823904551953,0.05714285714285714,0.01904761904761905,0.00039165195059571333,0.0009092815677981665,0.0025,0.002,-0.00012666273483986654,0.023809523809523808,0.0
G+做空,positive,True,10,15,0.0005,50-70%,★★☆可选,距Support,far,90,0.00044302070667320565,-0.0003384821020946813,1.3088452947189582,0.14444444444444443,0.08888888888888889,0.00044302070667320565,0.0007710358693056796,0.003,0.002,0.00014073223069828504,0.1,0.08888888888888889
G+做空,positive,True,10,15,0.0005,50-70%,★★☆可选,距HedgeWall,near,148,0.0006381501112303549,-0.0005201896931084751,1.2267642355944979,0.11486486486486487,0.033783783783783786,0.0006381501112303549,0.0008080449383667263,0.0015,0.003,0.0002633281411230304,0.24324324324324326,0.0
G+做空,positive,True,10,15,0.0005,50-70%,★★☆可选,距HedgeWall,medium,195,0.0004692214140374729,-0.0004161242190240374,1.1275993863994933,0.08205128205128205,0.015384615384615385,0.0004692214140374729,0.0008550158035111248,0.003,0.002,6.737984345675743e-06,0.03076923076923077,0.0
G+做空,positive,True,10,15,0.0005,50-70%,★★☆可选,距HedgeWall,far,198,0.00044778689465804555,-0.0005745053050450789,0.779430391200495,0.14646464646464646,0.05555555555555555,0.00044778689465804555,0.0009044823175716098,0.0025,0.002,5.755183662603408e-05,0.1111111111111111,0.050505050505050504
G+做空,positive,True,10,15,0.0005,70-100%,★★★推荐,距Support,near,207,0.0005554532352227779,-0.0007448583873442413,0.7457165612422264,0.06280193236714976,0.04830917874396135,0.0005554532352227779,0.0012715103693780347,0.0015,0.0025,-0.00013580868511514944,0.10144927536231885,0.0
G+做空,positive,True,10,15,0.0005,70-100%,★★★推荐,距Support,medium,51,0.0004491681465417811,-0.00039588575359893847,1.1345903267759962,0.0,0.0,0.0004491681465417811,0.0007097095586533996,0.001,0.002,-0.00010928412138732117,0.13725490196078433,0.0
G+做空,positive,True,10,15,0.0005,70-100%,★★★推荐,距Support,far,158,0.00043703401692856417,-0.0003471385688896962,1.2589612797171852,0.0,0.006329113924050633,0.00043703401692856417,0.0006475858906778386,0.0015,0.002,-2.8346619822843654e-05,0.0379746835443038,0.0
G+做空,positive,True,10,15,0.0005,70-100%,★★★推荐,距HedgeWall,near,166,0.0004931081280955865,-0.0007767187843613952,0.6348605673300556,0.060240963855421686,0.030120481927710843,0.0004931081280955865,0.0012664255187392445,0.002,0.002,-0.00019663941649257315,0.04216867469879518,0.024096385542168676
G+做空,positive,True,10,15,0.0005,70-100%,★★★推荐,距HedgeWall,medium,69,0.0006750869137226974,-0.0004178200240246785,1.615736142130956,0.043478260869565216,0.014492753623188406,0.0006750869137226974,0.0007836361311273842,0.003,0.002,0.00013324691906753478,0.0,0.0
G+做空,positive,True,10,15,0.0005,70-100%,★★★推荐,距HedgeWall,far,181,0.0004173108252804819,-0.0003632395696783533,1.1488583847018883,0.0,0.027624309392265192,0.0004173108252804819,0.0007199402672240683,0.001,0.0025,-5.668210027497144e-05,0.13259668508287292,0.0
G+做空,positive,True,10,15,0.0005,>100%,★★★推荐,距Support,near,17,0.0005796561707852798,-0.0014261070267910744,0.4064604969302909,0.11764705882352941,0.058823529411764705,0.0005796561707852798,0.0018665933844807389,0.001,0.0035,-0.00034730728936005007,0.4117647058823529,0.0
G+做空,positive,True,10,15,0.0005,>100%,★★★推荐,距Support,medium,144,0.0004954019138106806,-0.0005021914339747549,0.9864802151037573,0.034722222222222224,0.0,0.0004954019138106806,0.0008164026465653589,0.0015,0.002,6.397154737336533e-05,0.04861111111111111,0.0
G+做空,positive,True,10,15,0.0005,>100%,★★★推荐,距Support,far,122,0.00045778497885668633,-0.0005155526586419162,0.8879499914957218,0.00819672131147541,0.04918032786885246,0.00045778497885668633,0.00101788085829829,0.001,0.002,-0.00011753226443800663,0.06557377049180328,0.01639344262295082
G+做空,positive,True,10,15,0.0005,>100%,★★★推荐,距HedgeWall,near,16,0.0005849090186592521,-0.0012104281954859438,0.48322487929524144,0.125,0.0,0.0005849090186592521,0.0018418300518110308,0.001,0.002,-0.0003597323573001911,0.4375,0.0
G+做空,positive,True,10,15,0.0005,>100%,★★★推荐,距HedgeWall,medium,144,0.0004954019138106806,-0.0005021914339747549,0.9864802151037573,0.034722222222222224,0.0,0.0004954019138106806,0.0008164026465653589,0.0015,0.002,6.397154737336533e-05,0.04861111111111111,0.0
G+做空,positive,True,10,15,0.0005,>100%,★★★推荐,距HedgeWall,far,123,0.00045212097930001036,-0.0005177830693712247,0.873186100598168,0.008130081300813009,0.056910569105691054,0.00045212097930001036,0.001059229053292062,0.001,0.002,-0.00013283688017428299,0.06504065040650407,0.024390243902439025
G+做空,positive,True,10,15,0.001,<30%,★☆☆观望,距Support,near,63,0.0008619710599040871,-0.0009290053527017032,0.9278429423440143,0.031746031746031744,0.06349206349206349,0.0008619710599040871,0.0015183435791832922,0.001,0.002,-2.7460009869413864e-05,0.30158730158730157,0.031746031746031744
G+做空,positive,True,10,15,0.001,<30%,★☆☆观望,距Support,medium,212,0.0008279878275092114,-0.00044787881027987203,1.8486872084701118,0.0660377358490566,0.05660377358490566,0.0008279878275092114,0.0008089021672188162,0.002,0.0035,0.00019855657053004285,0.06132075471698113,0.0
G+做空,positive,True,10,15,0.001,<30%,★☆☆观望,距Support,far,7,0.0007080276434842384,-0.0002128762624141985,3.3260056121551584,0.0,0.0,,,,,,,
G+做空,positive,True,10,15,0.001,<30%,★☆☆观望,距HedgeWall,near,36,0.0009000428042050129,-0.0009138737463521313,0.9848655876128112,0.05555555555555555,0.05555555555555555,0.0009000428042050129,0.0014837152875672348,0.001,0.002,2.2059703954981628e-05,0.3333333333333333,0.05555555555555555
G+做空,positive,True,10,15,0.001,<30%,★☆☆观望,距HedgeWall,medium,139,0.0007915271672784415,-0.0005822467154007167,1.3594360368932144,0.07913669064748201,0.08633093525179857,0.0007915271672784415,0.0010555036763897992,0.002,0.0035,0.0001118056599156582,0.07194244604316546,0.0
G+做空,positive,True,10,15,0.001,<30%,★☆☆观望,距HedgeWall,far,107,0.0008590739503692015,-0.0003923479031995329,2.18957191656587,0.028037383177570093,0.018691588785046728,0.0008590739503692015,0.0007672056944768809,0.003,0.003,0.0002514036129126559,0.018691588785046728,0.0
G+做空,positive,True,10,15,0.001,30-50%,★☆☆观望,距Support,near,18,0.0005892662670767934,-0.0007053371994602908,0.8354390886056875,0.0,0.0,0.0005892662670767934,0.0007888735451503683,0.001,0.002,-7.281810688991592e-05,0.1111111111111111,0.0
G+做空,positive,True,10,15,0.001,30-50%,★☆☆观望,距Support,medium,114,0.0007276030019703134,-0.0006674185204977108,1.0901750245523925,0.19298245614035087,0.06140350877192982,0.0007276030019703134,0.0011322790775886939,0.002,0.002,0.00014176302156787823,0.16666666666666666,0.06140350877192982
G+做空,positive,True,10,15,0.001,30-50%,★☆☆观望,距Support,far,33,0.00038747079180098356,-0.0009912551879119492,0.390889043029555,0.15151515151515152,0.12121212121212122,0.00038747079180098356,0.0013992104980511556,0.002,0.0025,-0.00014579470397575517,0.12121212121212122,0.0
G+做空,positive,True,10,15,0.001,30-50%,★☆☆观望,距HedgeWall,near,14,0.0005892662670767934,-0.0007053371994602908,0.8354390886056875,0.0,0.0,0.0005892662670767934,0.0007792186314875997,0.0015,0.002,-1.7265488899869748e-05,0.0,0.0
G+做空,positive,True,10,15,0.001,30-50%,★☆☆观望,距HedgeWall,medium,56,0.0007298235067108398,-0.0007488429137888712,0.9746016063879137,0.19642857142857142,0.0,0.0007298235067108398,0.0012774372058672748,0.002,0.002,0.00014268239428060137,0.14285714285714285,0.0
G+做空,positive,True,10,15,0.001,30-50%,★☆☆观望,距HedgeWall,far,95,0.0005853057602259644,-0.0007676106467449292,0.7625034419571525,0.16842105263157894,0.11578947368421053,0.0005853057602259644,0.001218803179077345,0.002,0.002,9.728420732612458e-06,0.15789473684210525,0.08421052631578947
G+做空,positive,True,10,15,0.001,50-70%,★★☆可选,距Support,near,103,0.000915188201916692,-0.000577666372995472,1.58428505569921,0.18446601941747573,0.02912621359223301,0.000915188201916692,0.0009573708929269731,0.0015,0.003,0.00037529453477639794,0.32038834951456313,0.0
G+做空,positive,True,10,15,0.001,50-70%,★★☆可选,距Support,medium,75,0.0004184484747042635,-0.0005206867230720544,0.8036472914757943,0.09333333333333334,0.0,0.0004184484747042635,0.000792448484703922,0.0025,0.002,7.3096212564405455e-06,0.05333333333333334,0.0
G+做空,positive,True,10,15,0.001,50-70%,★★☆可选,距Support,far,39,0.0005618824837571872,-0.0004652077438745308,1.2078098250847908,0.20512820512820512,0.07692307692307693,0.0005618824837571872,0.00089012719783632,0.003,0.002,0.0002941218289544983,0.15384615384615385,0.07692307692307693
G+做空,positive,True,10,15,0.001,50-70%,★★☆可选,距HedgeWall,near,70,0.0007926757924260591,-0.0005447307546548711,1.4551698901749732,0.11428571428571428,0.04285714285714286,0.0007926757924260591,0.0009236064015264872,0.0015,0.003,0.00036825433076509786,0.3142857142857143,0.0
G+做空,positive,True,10,15,0.001,50-70%,★★☆可选,距HedgeWall,medium,60,0.000678224661022765,-0.0004352260526847432,1.5583273492913767,0.11666666666666667,0.0,0.000678224661022765,0.0007135273086883486,0.0025,0.002,5.292563850322128e-05,0.05,0.0
G+做空,positive,True,10,15,0.001,50-70%,★★☆可选,距HedgeWall,far,87,0.0005249359356354877,-0.0006501214624249478,0.8074428641033954,0.21839080459770116,0.034482758620689655,0.0005249359356354877,0.000937989677600238,0.0025,0.002,0.000239163526989329,0.16091954022988506,0.034482758620689655
G+做空,positive,True,10,15,0.001,70-100%,★★★推荐,距Support,near,117,0.0006066887433959294,-0.0008692865264978142,0.6979157330784361,0.05982905982905983,0.03418803418803419,0.0006066887433959294,0.0013182995258825044,0.0015,0.0025,-0.00013919714746592538,0.1111111111111111,0.0
G+做空,positive,True,10,15,0.001,70-100%,★★★推荐,距Support,medium,21,0.0004343014885237427,-0.00039588575359893847,1.0970374270242678,0.0,0.0,0.0004343014885237427,0.0007476890622287903,0.001,0.002,-0.0002678809569872553,0.047619047619047616,0.0
G+做空,positive,True,10,15,0.001,70-100%,★★★推荐,距Support,far,38,0.0005388521230716923,-0.0003638821892777216,1.4808422587026662,0.0,0.0,0.0005388521230716923,0.0007729743866468188,0.002,0.002,6.734558706794895e-05,0.0,0.0
G+做空,positive,True,10,15,0.001,70-100%,★★★推荐,距HedgeWall,near,99,0.0005188094751151634,-0.0008918902659125528,0.5816965325710048,0.0707070707070707,0.020202020202020204,0.0005188094751151634,0.0013169361903451358,0.002,0.002,-0.0002607948539950116,0.04040404040404041,0.010101010101010102
G+做空,positive,True,10,15,0.001,70-100%,★★★推荐,距HedgeWall,medium,23,0.0007340329227909602,-0.0002545684617961273,2.8834401465599258,0.0,0.0,0.0007340329227909602,0.0007029977433393431,0.0015,0.002,0.00025771474076148224,0.08695652173913043,0.0
G+做空,positive,True,10,15,0.001,70-100%,★★★推荐,距HedgeWall,far,54,0.0004061770360601247,-0.0003939750082479482,1.0309715782898015,0.0,0.037037037037037035,0.0004061770360601247,0.000954337276390262,0.001,0.0025,3.799057835817538e-05,0.25925925925925924,0.0
G+做空,positive,True,10,15,0.001,>100%,★★★推荐,距Support,near,14,0.0008709627054867281,-0.0009356431477020135,0.930870607694671,0.14285714285714285,0.07142857142857142,0.0008709627054867281,0.001858338940257503,0.001,0.0035,-0.00011185514019060815,0.5,0.0
G+做空,positive,True,10,15,0.001,>100%,★★★推荐,距Support,medium,53,0.00044648790226839473,-0.0004778532256591468,0.9343620138851485,0.0,0.0,0.00044648790226839473,0.000676455015741486,0.001,0.002,-0.00010054172715087045,0.0,0.0
G+做空,positive,True,10,15,0.001,>100%,★★★推荐,距Support,far,31,0.00024894347205021115,-0.0010999650616750692,0.22631943570199442,0.0,0.03225806451612903,0.00024894347205021115,0.001310441258190907,0.001,0.002,-0.0004882291576918919,0.06451612903225806,0.0
G+做空,positive,True,10,15,0.001,>100%,★★★推荐,距HedgeWall,near,13,0.001151763544440232,-0.0008765369312232136,1.3139931740616309,0.15384615384615385,0.0,0.001151763544440232,0.0018335756075877948,0.001,0.002,-0.0001090358277192865,0.5384615384615384,0.0
G+做空,positive,True,10,15,0.001,>100%,★★★推荐,距HedgeWall,medium,53,0.00044648790226839473,-0.0004778532256591468,0.9343620138851485,0.0,0.0,0.00044648790226839473,0.000676455015741486,0.001,0.002,-0.00010054172715087045,0.0,0.0
G+做空,positive,True,10,15,0.001,>100%,★★★推荐,距HedgeWall,far,32,0.00023577445270181422,-0.0011192326603808398,0.2106572306615745,0.0,0.0625,0.00023577445270181422,0.0013556949281990245,0.001,0.0035,-0.0004776128153364514,0.0625,0.0
G+做空,positive,True,10,15,0.0015,<30%,★☆☆观望,距Support,near,22,0.0008253522902938795,-0.0008602992694478873,0.9593781136459227,0.045454545454545456,0.045454545454545456,0.0008253522902938795,0.0014210556214586986,0.001,0.002,-0.00012405082646790573,0.2727272727272727,0.045454545454545456
G+做空,positive,True,10,15,0.0015,<30%,★☆☆观望,距Support,medium,71,0.0008505054077237741,-0.000491276502586311,1.7312153201838738,0.09859154929577464,0.14084507042253522,0.0008505054077237741,0.001255503067955843,0.002,0.0035,9.69997096435555e-05,0.08450704225352113,0.0
G+做空,positive,True,10,15,0.0015,<30%,★☆☆观望,距HedgeWall,near,16,0.0009990465544680188,-0.0009383407648121081,1.0646948229602562,0.0625,0.0625,0.0009990465544680188,0.0012200096335893017,0.001,0.002,-9.444396332724858e-05,0.3125,0.0625
G+做空,positive,True,10,15,0.0015,<30%,★☆☆观望,距HedgeWall,medium,43,0.000971928846460649,-0.0006742396482228456,1.4415183815167942,0.16279069767441862,0.20930232558139536,0.000971928846460649,0.001634307203751178,0.002,0.0035,5.690443875488988e-05,0.13953488372093023,0.0
G+做空,positive,True,10,15,0.0015,<30%,★☆☆观望,距HedgeWall,far,37,0.0007030646031768761,-0.00046613302472119826,1.5082917662772133,0.0,0.02702702702702703,0.0007030646031768761,0.0009392377544317644,0.001,0.003,0.000164633574662709,0.2702702702702703,0.0
G+做空,positive,True,10,15,0.0015,30-50%,★☆☆观望,距Support,near,10,0.0005424699396903761,-0.000702004552879247,0.7727441901415806,0.0,0.0,0.0005424699396903761,0.0007792186314875997,0.001,0.002,0.00014633261456340743,0.2,0.0
G+做空,positive,True,10,15,0.0015,30-50%,★☆☆观望,距Support,medium,33,0.0009280701831188385,-0.00047901952880844697,1.9374370506926877,0.30303030303030304,0.0,0.0009280701831188385,0.0007821120841452714,0.003,0.002,0.0005747248894416357,0.09090909090909091,0.0
G+做空,positive,True,10,15,0.0015,30-50%,★☆☆观望,距Support,far,12,0.000264179714991936,-0.0013133262629454272,0.20115315016959612,0.08333333333333333,0.3333333333333333,0.000264179714991936,0.0020486995367145046,0.002,0.0025,-0.0005795379383958278,0.08333333333333333,0.0
G+做空,positive,True,10,15,0.0015,30-50%,★☆☆观望,距HedgeWall,near,7,0.0004822981730545205,-0.0007030484473614712,0.6860098686862581,0.0,0.0,,,,,,,
G+做空,positive,True,10,15,0.0015,30-50%,★☆☆观望,距HedgeWall,medium,18,0.0014644287529529385,-0.00033658052015797394,4.350901686959214,0.3888888888888889,0.0,0.0014644287529529385,0.0006881833724936334,0.002,0.002,0.000650773985072649,0.3333333333333333,0.0
G+做空,positive,True,10,15,0.0015,30-50%,★☆☆观望,距HedgeWall,far,30,0.00039560143670845605,-0.000800056984235547,0.4944665748858533,0.13333333333333333,0.13333333333333333,0.00039560143670845605,0.0012433558062929357,0.003,0.0025,-1.1025363094342472e-05,0.1,0.0
G+做空,positive,True,10,15,0.0015,50-70%,★★☆可选,距Support,near,43,0.001454305601764376,-0.000584357207072166,2.4887270733785516,0.2558139534883721,0.023255813953488372,0.001454305601764376,0.0008968331438174687,0.0015,0.003,0.0005821140410798337,0.4883720930232558,0.0
G+做空,positive,True,10,15,0.0015,50-70%,★★☆可选,距Support,medium,22,0.001061466244277868,-0.0003685050446659786,2.880465979075009,0.22727272727272727,0.0,0.001061466244277868,0.0006391237307407166,0.0025,0.002,0.0004874852949860422,0.18181818181818182,0.0
G+做空,positive,True,10,15,0.0015,50-70%,★★☆可选,距Support,far,8,0.0006772988063040097,-0.000598315229065545,1.132009973006741,0.375,0.0,,,,,,,
G+做空,positive,True,10,15,0.0015,50-70%,★★☆可选,距HedgeWall,near,28,0.0009889369983905134,-0.000470055979163342,2.1038706924880173,0.10714285714285714,0.03571428571428571,0.0009889369983905134,0.0007467094958183108,0.0015,0.003,0.0005344582079512454,0.4642857142857143,0.0
G+做空,positive,True,10,15,0.0015,50-70%,★★☆可选,距HedgeWall,medium,16,0.0011214223220470585,-0.00014353098387924056,7.813102730422056,0.3125,0.0,0.0011214223220470585,0.0004949482003633176,0.0025,0.002,0.0005575843791272054,0.1875,0.0
G+做空,positive,True,10,15,0.0015,50-70%,★★☆可选,距HedgeWall,far,29,0.001045873837816498,-0.0007247832719425369,1.4430159722276512,0.3793103448275862,0.0,0.001045873837816498,0.0010157492888276287,0.0025,0.002,0.0006028012417767704,0.27586206896551724,0.0
G+做空,positive,True,10,15,0.0015,70-100%,★★★推荐,距Support,near,62,0.0005309068246841409,-0.0010635552869509416,0.4991812190658876,0.06451612903225806,0.06451612903225806,0.0005309068246841409,0.0014744632490856758,0.001,0.0025,-0.00036548155531598587,0.27419354838709675,0.0
G+做空,positive,True,10,15,0.0015,70-100%,★★★推荐,距Support,medium,6,0.00027503818093532924,-0.0005109742190484179,0.5382623441306491,0.0,0.0,,,,,,,
G+做空,positive,True,10,15,0.0015,70-100%,★★★推荐,距Support,far,10,0.000389081217539758,-0.000370837279497241,1.0491966127765016,0.0,0.0,0.000389081217539758,0.0011388031289418464,0.001,0.002,-1.6504253540110324e-06,0.4,0.0
G+做空,positive,True,10,15,0.0015,70-100%,★★★推荐,距HedgeWall,near,54,0.0004726377448438998,-0.001005688541612371,0.4699643331782849,0.07407407407407407,0.037037037037037035,0.0004726377448438998,0.0014212948965145846,0.0015,0.002,-0.000445201356628649,0.09259259259259259,0.018518518518518517
G+做空,positive,True,10,15,0.0015,70-100%,★★★推荐,距HedgeWall,medium,5,0.0006750869137226974,-0.0007836361311273842,0.8614800759013987,0.0,0.0,,,,,,,
G+做空,positive,True,10,15,0.0015,70-100%,★★★推荐,距HedgeWall,far,19,0.0003608516097990341,-0.0006719792086963685,0.5369981766237706,0.0,0.10526315789473684,0.0003608516097990341,0.0012970561029748374,0.001,0.0025,5.657537240444111e-05,0.42105263157894735,0.0
G+做空,positive,True,10,15,0.0015,>100%,★★★推荐,距Support,medium,15,0.00044648790226839473,-0.0005818365039424086,0.7673769164414426,0.0,0.0,0.00044648790226839473,0.0007596385682632515,0.001,0.002,-0.0002484309316939032,0.0,0.0
G+做空,positive,True,10,15,0.0015,>100%,★★★推荐,距HedgeWall,medium,15,0.00044648790226839473,-0.0005818365039424086,0.7673769164414426,0.0,0.0,0.00044648790226839473,0.0007596385682632515,0.001,0.002,-0.0002484309316939032,0.0,0.0
G+做空,positive,True,10,15,0.002,<30%,★☆☆观望,距Support,near,7,0.0014412493017781336,-0.0006854480425902522,2.1026382923668,0.14285714285714285,0.0,,,,,,,
G+做空,positive,True,10,15,0.002,<30%,★☆☆观望,距Support,medium,27,0.0008607244034660751,-0.0009392377544317644,0.916407373324564,0.037037037037037035,0.2962962962962963,0.0008607244034660751,0.0022153353938708805,0.001,0.003,-0.00034814550808143425,0.18518518518518517,0.0
G+做空,positive,True,10,15,0.002,<30%,★☆☆观望,距HedgeWall,near,5,0.0015560715912400146,-0.0007091806798280647,2.194182153435528,0.2,0.0,,,,,,,
G+做空,positive,True,10,15,0.002,<30%,★☆☆观望,距HedgeWall,medium,16,0.0009163266249633621,-0.00100304494303306,0.9135449326851949,0.0625,0.4375,0.0009163266249633621,0.002294139818490524,0.001,0.003,-0.0004106998468203831,0.1875,0.0
