signal,gamma,is_short,lb,hz,th,dist_field,dist_bin,n,mfe_p50,mae_p50,mfe_mae,pct_mfe_02,pct_mae_02
G+做空,positive,True,15,5,0.001,距Support,near,380,0.0003775335286816292,-0.00043134891064090103,0.8752393233604958,0.021052631578947368,0.007894736842105263
G+做空,positive,True,15,5,0.001,距Support,medium,703,0.0003297911322828875,-0.000275927137434053,1.1952109362991095,0.017069701280227598,0.012802275960170697
G+做空,positive,True,15,5,0.001,距Support,far,257,0.00023846748868402667,-0.00028365887273070736,0.8406840455521964,0.019455252918287938,0.0
G+做空,positive,True,15,5,0.0015,距Support,near,203,0.0004036332932173661,-0.00048021484721949727,0.8405264759189606,0.03940886699507389,0.014778325123152709
G+做空,positive,True,15,5,0.0015,距Support,medium,294,0.00033742831382783717,-0.0002870490623199771,1.1755074589015788,0.02040816326530612,0.027210884353741496
G+做空,positive,True,15,5,0.0015,距Support,far,104,0.00024476354962964567,-0.0003478859116751846,0.7035741931917536,0.038461538461538464,0.0
G+做空,positive,True,15,5,0.002,距Support,near,105,0.00045987482001705934,-0.00046860074615655636,0.9813787617474647,0.06666666666666667,0.009523809523809525
G+做空,positive,True,15,5,0.002,距Support,medium,110,0.0003721591789486755,-0.0002826047251342523,1.3168894425663975,0.03636363636363636,0.06363636363636363
G+做空,positive,True,15,5,0.002,距Support,far,36,0.00042378696578770545,-0.0003544846530502328,1.1955015884076992,0.1111111111111111,0.0
G+做空,positive,True,15,10,0.0005,距Support,near,783,0.00050255440808873,-0.0005151953351403508,0.9754638169459025,0.05108556832694764,0.016602809706257982
G+做空,positive,True,15,10,0.0005,距Support,medium,1572,0.00040042421760010636,-0.0003605973259419305,1.1104469966718207,0.03244274809160305,0.014631043256997456
G+做空,positive,True,15,10,0.0005,距Support,far,615,0.00037483077492944693,-0.00032637795449236534,1.1484561679799823,0.02926829268292683,0.030894308943089432
G+做空,positive,True,15,10,0.001,距Support,near,380,0.0005571645328499497,-0.0005802980692614817,0.9601350794756685,0.07105263157894737,0.018421052631578946
G+做空,positive,True,15,10,0.001,距Support,medium,703,0.0005024641494051829,-0.0004032747075162834,1.2459599871754774,0.04694167852062589,0.025604551920341393
G+做空,positive,True,15,10,0.001,距Support,far,257,0.0003442991886064937,-0.00043627168745147727,0.7891852680556704,0.038910505836575876,0.03501945525291829
G+做空,positive,True,15,10,0.0015,距Support,near,203,0.0005796561707852798,-0.0006697014533566647,0.8655441434088852,0.11330049261083744,0.019704433497536946
G+做空,positive,True,15,10,0.0015,距Support,medium,294,0.000569045477054073,-0.0003997260675470222,1.423588610435402,0.06462585034013606,0.04421768707482993
G+做空,positive,True,15,10,0.0015,距Support,far,104,0.0003840159531947196,-0.000483602967508466,0.7940727807630688,0.057692307692307696,0.028846153846153848
G+做空,positive,True,15,10,0.002,距Support,near,105,0.0006653760579027818,-0.0006232776390244114,1.0675436053574219,0.1619047619047619,0.009523809523809525
G+做空,positive,True,15,10,0.002,距Support,medium,110,0.0008057483123432342,-0.00035387047774768326,2.2769582743145613,0.11818181818181818,0.1
G+做空,positive,True,15,10,0.002,距Support,far,36,0.0005759196003970403,-0.0005142110193894624,1.1200063372442821,0.1388888888888889,0.08333333333333333
G+做空,positive,True,15,15,0.0005,距Support,near,783,0.0006354242442832932,-0.0006244388093837692,1.0175924922257236,0.09578544061302682,0.04597701149425287
G+做空,positive,True,15,15,0.0005,距Support,medium,1572,0.0005220962629810193,-0.00045460856946421104,1.1484523127145347,0.05725190839694656,0.02608142493638677
G+做空,positive,True,15,15,0.0005,距Support,far,615,0.00042766776073454465,-0.00040706788264010906,1.0506055107094951,0.056910569105691054,0.04878048780487805
G+做空,positive,True,15,15,0.001,距Support,near,380,0.0007097387782990115,-0.0007442812704291119,0.953589464759492,0.12368421052631579,0.042105263157894736
G+做空,positive,True,15,15,0.001,距Support,medium,703,0.0006520978000817317,-0.0004778532256591468,1.3646403645852414,0.07965860597439545,0.04267425320056899
G+做空,positive,True,15,15,0.001,距Support,far,257,0.00040373208161592855,-0.0006114456087964896,0.6602910803637886,0.07003891050583658,0.058365758754863814
G+做空,positive,True,15,15,0.0015,距Support,near,203,0.0008693037041914203,-0.0007624811255902365,1.1400986529581207,0.1921182266009852,0.04926108374384237
G+做空,positive,True,15,15,0.0015,距Support,medium,294,0.0007080397883571779,-0.00046795948972626805,1.5130364997434806,0.09523809523809523,0.061224489795918366
G+做空,positive,True,15,15,0.0015,距Support,far,104,0.0004274557675880482,-0.0005961269104995879,0.7170549761456267,0.07692307692307693,0.028846153846153848
G+做空,positive,True,15,15,0.002,距Support,near,105,0.0009761472724767682,-0.0007569382293879581,1.289599645754525,0.23809523809523808,0.047619047619047616
G+做空,positive,True,15,15,0.002,距Support,medium,110,0.0008803998656474435,-0.00039737265631651123,2.2155522068589346,0.17272727272727273,0.13636363636363635
G+做空,positive,True,15,15,0.002,距Support,far,36,0.0006475878168251105,-0.0006160713232116541,1.0511572157735847,0.1388888888888889,0.08333333333333333
G+做空,positive,True,15,30,0.0005,距Support,near,783,0.0009055411984072207,-0.0009236526946107893,0.9803914433322793,0.19157088122605365,0.1532567049808429
G+做空,positive,True,15,30,0.0005,距Support,medium,1572,0.0007670626477957762,-0.000615063819423509,1.2471269217472971,0.13549618320610687,0.09987277353689568
G+做空,positive,True,15,30,0.0005,距Support,far,615,0.0006379472796839128,-0.0005649243751627682,1.1292613803398108,0.13333333333333333,0.14146341463414633
G+做空,positive,True,15,30,0.001,距Support,near,380,0.001030357051726905,-0.0010199898223128092,1.0101640518241528,0.21052631578947367,0.2
G+做空,positive,True,15,30,0.001,距Support,medium,703,0.0009709377677218269,-0.0006328071119354341,1.53433447476945,0.1891891891891892,0.10241820768136557
G+做空,positive,True,15,30,0.001,距Support,far,257,0.0004964487076225126,-0.0008707757012114014,0.5701223712741014,0.15953307392996108,0.2178988326848249
G+做空,positive,True,15,30,0.0015,距Support,near,203,0.0011718070134375807,-0.0010386553915520803,1.128196149529951,0.3054187192118227,0.19704433497536947
G+做空,positive,True,15,30,0.0015,距Support,medium,294,0.0011735123278854955,-0.0006350527453666854,1.8478974171002105,0.24149659863945577,0.09863945578231292
G+做空,positive,True,15,30,0.0015,距Support,far,104,0.0008720694441466551,-0.0007378385878297994,1.1819244188782105,0.21153846153846154,0.125
G+做空,positive,True,15,30,0.002,距Support,near,105,0.001086912402076343,-0.0011761733418134508,0.9241090266512219,0.3523809523809524,0.21904761904761905
G+做空,positive,True,15,30,0.002,距Support,medium,110,0.0014077869708529229,-0.0006413644453751636,2.1949875472586315,0.36363636363636365,0.14545454545454545
G+做空,positive,True,15,30,0.002,距Support,far,36,0.0014916448093023685,-0.0007378385878297994,2.021641093195919,0.3611111111111111,0.1388888888888889
G+做空,positive,True,30,5,0.0005,距Support,near,947,0.0003112860938418125,-0.000337219027472274,0.9230976560698559,0.010559662090813094,0.004223864836325237
G+做空,positive,True,30,5,0.0005,距Support,medium,2080,0.0002690494740753908,-0.00022959431614173238,1.171847276521001,0.01201923076923077,0.005288461538461539
G+做空,positive,True,30,5,0.0005,距Support,far,882,0.0002441300907861871,-0.00020359732173867078,1.1990830169148419,0.01020408163265306,0.007936507936507936
G+做空,positive,True,30,5,0.001,距Support,near,543,0.00036092810941061707,-0.0003707038076577457,0.9736293557142146,0.011049723756906077,0.003683241252302026
G+做空,positive,True,30,5,0.001,距Support,medium,1198,0.00032738182105035093,-0.00024296276353819306,1.3474567719052448,0.015859766277128547,0.007512520868113523
G+做空,positive,True,30,5,0.001,距Support,far,485,0.0002500729379402759,-0.00023363837743979856,1.0703418705461265,0.016494845360824743,0.010309278350515464
G+做空,positive,True,30,5,0.0015,距Support,near,340,0.0004305906982766245,-0.00040856752307299706,1.053903391630305,0.01764705882352941,0.0058823529411764705
G+做空,positive,True,30,5,0.0015,距Support,medium,706,0.00035763987379933495,-0.0002462087235653708,1.4525881480571428,0.0226628895184136,0.009915014164305949
G+做空,positive,True,30,5,0.0015,距Support,far,294,0.0002687205416919016,-0.00025705757594307724,1.0453710251722244,0.023809523809523808,0.0
G+做空,positive,True,30,5,0.002,距Support,near,233,0.00046139156861490436,-0.000421356944928078,1.0950135607558573,0.02575107296137339,0.008583690987124463
G+做空,positive,True,30,5,0.002,距Support,medium,354,0.0003968821937524139,-0.0002499450857137807,1.5878775636617042,0.03389830508474576,0.014124293785310734
G+做空,positive,True,30,5,0.002,距Support,far,179,0.000276266232477917,-0.00030054260524552774,0.9192248541674211,0.01675977653631285,0.0
G+做空,positive,True,30,10,0.0005,距Support,near,947,0.00048827337443821834,-0.0004955583560402816,0.9852994475559381,0.03801478352692714,0.023231256599788808
G+做空,positive,True,30,10,0.0005,距Support,medium,2080,0.0004089568588910853,-0.0003235501439968044,1.2639674760742015,0.036057692307692304,0.0125
G+做空,positive,True,30,10,0.0005,距Support,far,882,0.00037290677207789575,-0.00030090004905361067,1.2393044575790542,0.023809523809523808,0.027210884353741496
G+做空,positive,True,30,10,0.001,距Support,near,543,0.0005262342385537275,-0.0005265414500951536,0.99941654822926,0.03867403314917127,0.02394106813996317
G+做空,positive,True,30,10,0.001,距Support,medium,1198,0.0005192611977121301,-0.0003366815363331454,1.5422918742960787,0.045909849749582635,0.015025041736227046
G+做空,positive,True,30,10,0.001,距Support,far,485,0.00037975001514576316,-0.0003618480326161693,1.049473759467924,0.03711340206185567,0.03917525773195876
G+做空,positive,True,30,10,0.0015,距Support,near,340,0.0006135172216726967,-0.0005517066097015467,1.1120352935495685,0.05,0.026470588235294117
G+做空,positive,True,30,10,0.0015,距Support,medium,706,0.0005801301899568362,-0.0003366815363331454,1.7230828761063959,0.053824362606232294,0.014164305949008499
G+做空,positive,True,30,10,0.0015,距Support,far,294,0.000394350605632719,-0.000393765086501568,1.001486975740671,0.05782312925170068,0.04081632653061224
G+做空,positive,True,30,10,0.002,距Support,near,233,0.0006644041801852376,-0.0005758515235257039,1.153776890468852,0.060085836909871244,0.02575107296137339
G+做空,positive,True,30,10,0.002,距Support,medium,354,0.0006310599990294583,-0.00033899916278240906,1.8615385178237511,0.07909604519774012,0.022598870056497175
G+做空,positive,True,30,10,0.002,距Support,far,179,0.000392036191597649,-0.0004143498716851956,0.9461477325990352,0.0670391061452514,0.027932960893854747
G+做空,positive,True,30,15,0.0005,距Support,near,947,0.0005991944488288472,-0.0006133807994199856,0.9768718704521677,0.08025343189017951,0.050686378035902854
G+做空,positive,True,30,15,0.0005,距Support,medium,2080,0.0005218685002107005,-0.0004092708440866535,1.2751177068948678,0.061057692307692306,0.032692307692307694
G+做空,positive,True,30,15,0.0005,距Support,far,882,0.0004385447263786154,-0.00038391838731305567,1.1422863318630692,0.03968253968253968,0.03854875283446712
G+做空,positive,True,30,15,0.001,距Support,near,543,0.0006648502009390362,-0.0006244388093837692,1.064716335608844,0.09023941068139964,0.055248618784530384
G+做空,positive,True,30,15,0.001,距Support,medium,1198,0.0006663153075835344,-0.00041443384239015684,1.607772434173585,0.07762938230383973,0.034223706176961605
G+做空,positive,True,30,15,0.001,距Support,far,485,0.0004173108252804819,-0.0004497606947619099,0.9278508107548038,0.05567010309278351,0.05979381443298969
G+做空,positive,True,30,15,0.0015,距Support,near,340,0.0007957891227523769,-0.0006617989016773386,1.2024636498118058,0.09705882352941177,0.061764705882352944
G+做空,positive,True,30,15,0.0015,距Support,medium,706,0.0007486011840154537,-0.00038922888636168,1.923292978106042,0.0906515580736544,0.028328611898016998
G+做空,positive,True,30,15,0.0015,距Support,far,294,0.0004467012195919646,-0.0004741677655141613,0.9420742025928028,0.08843537414965986,0.07142857142857142
G+做空,positive,True,30,15,0.002,距Support,near,233,0.0008179297389366069,-0.0006900649532717069,1.185293840903922,0.11587982832618025,0.06437768240343347
G+做空,positive,True,30,15,0.002,距Support,medium,354,0.0008160407275328975,-0.000366206823750411,2.228360245108572,0.10734463276836158,0.03672316384180791
G+做空,positive,True,30,15,0.002,距Support,far,179,0.0004436240211986131,-0.0005179257371884778,0.8565398267458069,0.11173184357541899,0.0446927374301676
G+做空,positive,True,30,30,0.0005,距Support,near,947,0.0008700069483776467,-0.0009214716243126113,0.9441494728897859,0.20485744456177402,0.15945089757127773
G+做空,positive,True,30,30,0.0005,距Support,medium,2080,0.0007241220040088425,-0.0005808476403767363,1.2466642776394492,0.125,0.11009615384615384
G+做空,positive,True,30,30,0.0005,距Support,far,882,0.0006146325375140176,-0.0005357541037060768,1.1472288000452067,0.0963718820861678,0.11564625850340136
G+做空,positive,True,30,30,0.001,距Support,near,543,0.001023777637249765,-0.0008943595819159119,1.1447047227431852,0.2283609576427256,0.15101289134438306
G+做空,positive,True,30,30,0.001,距Support,medium,1198,0.000873935306326519,-0.0005756980898803199,1.518044477980114,0.14941569282136896,0.12020033388981637
G+做空,positive,True,30,30,0.001,距Support,far,485,0.0005792275090105957,-0.0006191922815300382,0.935456604173604,0.09072164948453608,0.1670103092783505
G+做空,positive,True,30,30,0.0015,距Support,near,340,0.0010848343156083856,-0.0009474587729286182,1.1449936890184005,0.26176470588235295,0.1588235294117647
G+做空,positive,True,30,30,0.0015,距Support,medium,706,0.0009790826253373924,-0.000545404231326932,1.7951504024003442,0.18271954674220964,0.1274787535410765
G+做空,positive,True,30,30,0.0015,距Support,far,294,0.0006453980427772037,-0.0007280122969323655,0.8865207984765168,0.09183673469387756,0.17346938775510204
G+做空,positive,True,30,30,0.002,距Support,near,233,0.0010172787792654921,-0.0009938767211170817,1.023546238332363,0.2875536480686695,0.1888412017167382
G+做空,positive,True,30,30,0.002,距Support,medium,354,0.0010466959070490472,-0.0005391068810757756,1.9415369081551865,0.2062146892655367,0.1497175141242938
G+做空,positive,True,30,30,0.002,距Support,far,179,0.0007997796162835937,-0.0007598594700052634,1.0525362226229198,0.11173184357541899,0.17318435754189945
G+做空,positive,True,5,5,0.0005,距Resistance,near,620,0.00027962382469004835,-0.000309015781986139,0.9048852550274956,0.024193548387096774,0.0016129032258064516
G+做空,positive,True,5,5,0.0005,距Resistance,medium,731,0.00033546340168835,-0.000320943925261019,1.0452399166475033,0.012311901504787962,0.016415868673050615
G+做空,positive,True,5,5,0.0005,距Resistance,far,290,0.0003122315750709793,-0.0003649018237857609,0.855659124505486,0.010344827586206896,0.013793103448275862
G+做空,positive,True,5,5,0.001,距Resistance,near,138,0.00035723564813317356,-0.00040938918393711296,0.8726064638484665,0.036231884057971016,0.007246376811594203
G+做空,positive,True,5,5,0.001,距Resistance,medium,175,0.00041834500971055883,-0.0003593590100029416,1.1641422590382093,0.03428571428571429,0.02857142857142857
G+做空,positive,True,5,5,0.001,距Resistance,far,84,0.00040627691347684425,-0.0004549094753465877,0.8930939791203708,0.023809523809523808,0.011904761904761904
G+做空,positive,True,5,5,0.0015,距Resistance,near,34,0.00048325529313668705,-0.00041082399986902335,1.1763073561689577,0.029411764705882353,0.0
G+做空,positive,True,5,5,0.0015,距Resistance,medium,39,0.0007629685923754323,-0.000412920690904196,1.847736403580834,0.10256410256410256,0.07692307692307693
